Date,AGG,GLD,IWM,QQQ,SPY,TLT,VTI
2021-03-29,97.72821044921875,160.30999755859375,201.99794006347656,306.9551696777344,370.66131591796875,115.3150405883789,192.1488494873047
2021-03-30,97.80552673339844,157.57000732421875,205.39913940429688,305.4103088378906,369.67791748046875,115.91927337646484,192.09278869628906
2021-03-31,97.82272338867188,159.9600067138672,208.15966796875,310.0838928222656,371.1763610839844,115.27246856689453,193.26158142089844
2021-04-01,98.15150451660156,161.97999572753906,210.79769897460938,315.36962890625,375.1847839355469,117.1856918334961,195.6833038330078
2021-04-05,97.95352935791016,161.9199981689453,211.9565887451172,321.6659851074219,380.5697021484375,116.67430877685547,197.96475219726562
2021-04-06,98.2978286743164,163.22000122070312,211.33468627929688,321.4424743652344,380.3450927734375,117.4669189453125,198.0395965576172
2021-04-07,98.1429443359375,162.75999450683594,207.9241180419922,322.21978759765625,380.78521728515625,116.6488037109375,197.87123107910156
2021-04-08,98.38390350341797,164.50999450683594,209.68597412109375,325.58172607421875,382.59271240234375,117.6117935180664,199.0213623046875
2021-04-09,98.27200317382812,163.27000427246094,209.71420288085938,327.55419921875,385.3742980957031,117.1856918334961,200.22755432128906
2021-04-12,98.2462158203125,162.27999877929688,208.89454650878906,327.1265869140625,385.51470947265625,117.13447570800781,200.28363037109375
2021-04-13,98.53021240234375,163.42999267578125,208.34805297851562,330.9452819824219,386.6572265625,118.01229858398438,200.84466552734375
2021-04-14,98.45277404785156,162.72000122070312,210.40199279785156,326.9712219238281,385.3367614746094,117.63734436035156,200.39581298828125
2021-04-15,98.8400650024414,165.35000610351562,211.31582641601562,331.9266357421875,389.4762878417969,119.6059341430664,202.5277099609375
2021-04-16,98.58187103271484,166.35000610351562,211.655029296875,332.3153076171875,390.7780456542969,118.67698669433594,203.04202270507812
2021-04-19,98.50439453125,165.88999938964844,208.9039306640625,329.2740173339844,388.858154296875,118.33615112304688,201.71424865722656
2021-04-20,98.65931701660156,166.47999572753906,204.62655639648438,326.8739929199219,386.0110778808594,118.88153839111328,199.86289978027344
2021-04-21,98.7540283203125,168.1300048828125,209.62940979003906,329.67242431640625,389.66357421875,119.1201400756836,202.24722290039062
2021-04-22,98.77981567382812,167.0399932861328,208.7626495361328,325.6983947753906,386.104736328125,119.6399917602539,200.66702270507812
2021-04-23,98.7625961303711,166.39999389648438,212.7008056640625,329.79876708984375,390.291015625,119.3587875366211,203.0980987548828
2021-04-26,98.67655181884766,166.83999633789062,214.91488647460938,331.946044921875,391.10589599609375,119.1883316040039,203.83673095703125
2021-04-27,98.4355239868164,166.4199981689453,215.23526000976562,330.5080871582031,391.02154541015625,118.14862823486328,203.7432403564453
2021-04-28,98.4871826171875,166.91000366210938,215.6026611328125,329.39056396484375,390.9091796875,118.22537231445312,203.71517944335938
2021-04-29,98.4355239868164,166.22000122070312,214.80186462402344,330.5759582519531,393.40032958984375,117.87598419189453,204.4912872314453
2021-04-30,98.53881072998047,165.66000366210938,211.8811492919922,328.4092102050781,390.8155822753906,118.14862823486328,202.9952392578125
2021-05-03,98.60176086425781,167.80999755859375,212.91751098632812,326.6602783203125,391.658447265625,118.21946716308594,203.35057067871094
2021-05-04,98.72241973876953,166.5800018310547,210.3737030029297,320.78179931640625,389.24212646484375,119.02169799804688,201.82644653320312
2021-05-05,98.80001068115234,167.27000427246094,209.53521728515625,319.7032470703125,389.3638610839844,119.21800994873047,201.78904724121094
2021-05-06,98.81723022460938,170.05999755859375,209.71420288085938,322.1129150390625,392.47320556640625,119.41433715820312,202.81756591796875
2021-05-07,98.7914047241211,171.58999633789062,212.35223388671875,324.7267150878906,395.32965087890625,118.82548522949219,204.53802490234375
2021-05-10,98.63624572753906,172.11000061035156,206.9537353515625,316.5259094238281,391.4147644042969,117.62206268310547,202.135009765625
2021-05-11,98.42073059082031,172.13999938964844,206.294189453125,316.0886535644531,387.92169189453125,116.95638275146484,200.508056640625
2021-05-12,98.07595825195312,170.42999267578125,199.595458984375,307.9073181152344,379.6800537109375,115.72742462158203,195.99183654785156
2021-05-13,98.30005645751953,171.1300048828125,203.26983642578125,310.28790283203125,384.2410583496094,115.90660858154297,198.1517791748047
2021-05-14,98.524169921875,172.69000244140625,208.2350311279297,317.13812255859375,390.1412048339844,116.990478515625,201.5365753173828
2021-05-17,98.43798065185547,174.6999969482422,208.51766967773438,315.2142333984375,389.1484069824219,116.74305725097656,201.1064453125
2021-05-18,98.31729888916016,175.0399932861328,206.9348602294922,313.0862731933594,385.795654296875,116.44432067871094,199.53558349609375
2021-05-19,98.17938232421875,175.16000366210938,205.3426055908203,313.44580078125,384.78424072265625,116.1626968383789,198.95590209960938
2021-05-20,98.51557159423828,175.9600067138672,206.708740234375,319.5088806152344,388.9236755371094,117.11853790283203,201.11582946777344
2021-05-21,98.55865478515625,176.0399932861328,207.2457733154297,317.740478515625,388.60528564453125,117.49406433105469,201.00363159179688
2021-05-24,98.65347290039062,176.35000610351562,208.59304809570312,323.0846252441406,392.5668029785156,117.92926788330078,203.0326385498047
2021-05-25,98.89483642578125,177.9499969482422,206.57681274414062,323.53155517578125,391.6958312988281,119.02169799804688,202.47161865234375
2021-05-26,98.8603515625,177.63999938964844,210.4302520751953,324.6586608886719,392.47320556640625,118.8169174194336,203.20095825195312
2021-05-27,98.73966217041016,177.7100067138672,212.5972137451172,323.4440612792969,392.67919921875,118.33894348144531,203.574951171875
2021-05-28,98.73966217041016,178.3800048828125,212.45582580566406,324.46435546875,393.38165283203125,118.1512222290039,203.92092895507812
2021-06-01,98.69393920898438,177.89999389648438,214.86782836914062,323.38580322265625,393.03509521484375,118.12468719482422,204.00503540039062
2021-06-02,98.82342529296875,178.77000427246094,215.12216186523438,324.0174560546875,393.6532287597656,118.39818572998047,204.27626037597656
2021-06-03,98.59033966064453,175.27000427246094,213.32266235351562,320.645751953125,392.19219970703125,117.95374298095703,203.3692169189453
2021-06-04,98.99604034423828,177.16000366210938,214.24600219726562,326.08697509765625,395.77911376953125,119.5691146850586,205.1364288330078
2021-06-07,98.92700958251953,177.8699951171875,217.11952209472656,327.05859375,395.39520263671875,119.20159149169922,205.30474853515625
2021-06-08,99.10826873779297,177.32000732421875,219.4184112548828,327.214111328125,395.4794921875,120.0392074584961,205.72552490234375
2021-06-09,99.30681610107422,176.97999572753906,217.9580535888672,327.29180908203125,394.8894348144531,121.09898376464844,205.1457977294922
2021-06-10,99.51398468017578,177.74000549316406,216.34173583984375,330.7023010253906,396.7250671386719,121.82545471191406,206.05279541015625
2021-06-11,99.47084045410156,175.74000549316406,218.62513732910156,331.5671081542969,397.38067626953125,121.6288833618164,206.6605682373047
2021-06-14,99.22048950195312,174.7100067138672,217.98353576660156,334.74444580078125,398.270263671875,120.69729614257812,206.9784698486328
2021-06-15,99.26366424560547,174.0500030517578,217.3607635498047,332.55828857421875,397.539794921875,120.55200958251953,206.4361572265625
2021-06-16,98.94425964355469,171.11000061035156,216.89842224121094,331.3436584472656,395.3201904296875,120.44944763183594,205.40762329101562
2021-06-17,99.25502014160156,165.85000610351562,214.46400451660156,335.5509338378906,395.1891174316406,122.2527847290039,205.21124267578125
2021-06-18,99.52263641357422,164.92999267578125,209.59519958496094,332.917724609375,389.85791015625,124.55182647705078,202.66795349121094
2021-06-21,99.26366424560547,166.9499969482422,214.0771484375,334.98681640625,395.4390563964844,122.46647644042969,205.46372985839844
2021-06-22,99.36724090576172,166.25,215.04905700683594,338.10943603515625,397.5531921386719,122.7656021118164,206.63250732421875
2021-06-23,99.31543731689453,166.13999938964844,215.75669860839844,338.2748107910156,397.073974609375,122.4493637084961,206.54837036132812
2021-06-24,99.34996032714844,166.0399932861328,218.804443359375,340.3662414550781,399.4229431152344,122.64595031738281,207.95050048828125
2021-06-25,99.15145111083984,166.58999633789062,219.17247009277344,339.9479675292969,400.8417053222656,121.37251281738281,208.72898864746094
2021-06-28,99.43627166748047,166.5800018310547,217.43626403808594,344.08233642578125,401.6497497558594,122.62032318115234,208.96343994140625
2021-06-29,99.48808288574219,164.8300018310547,216.3983154296875,345.32745361328125,401.86590576171875,122.82543182373047,208.97283935546875
2021-06-30,99.55716705322266,165.6300048828125,216.4266357421875,344.7827453613281,402.2041320800781,123.3724136352539,208.98220825195312
2021-07-01,99.5018539428711,166.1999969482422,218.33265686035156,344.91888427734375,404.4310607910156,123.37922668457031,210.11705017089844
2021-07-02,99.71794128417969,167.2899932861328,216.25680541992188,348.87811279296875,407.52227783203125,124.12380981445312,211.28004455566406
2021-07-06,100.03776550292969,168.1199951171875,213.1147003173828,350.3858947753906,406.77996826171875,125.57867431640625,210.82046508789062
2021-07-07,100.21065521240234,168.75999450683594,211.13323974609375,351.1252746582031,408.2175598144531,126.69113159179688,211.10183715820312
2021-07-08,100.3230209350586,168.64999389648438,209.1894989013672,349.0046081542969,404.8914489746094,127.18746185302734,209.31982421875
2021-07-09,99.99454498291016,169.2100067138672,213.6053924560547,351.18359375,409.2135314941406,125.39894104003906,211.85214233398438
2021-07-12,99.93405151367188,169.0,213.78468322753906,352.5552062988281,410.6793212890625,125.23628234863281,212.4430389404297
2021-07-13,99.71794128417969,169.22000122070312,209.75564575195312,352.5552062988281,409.2793273925781,124.27784729003906,211.26126098632812
2021-07-14,100.0550537109375,171.0399932861328,206.51913452148438,353.1875,409.8900451660156,125.68991088867188,210.9705352783203
2021-07-15,100.27115631103516,171.07000732421875,205.34915161132812,350.7070007324219,408.4900817871094,127.0762939453125,210.22959899902344
2021-07-16,100.18470001220703,169.41000366210938,202.82037353515625,347.86639404296875,405.28607177734375,126.83666229248047,208.5789031982422
2021-07-19,100.71199798583984,169.61000061035156,199.78207397460938,345.0162048339844,399.3008728027344,129.61798095703125,205.61514282226562
2021-07-20,100.61689758300781,169.38999938964844,205.98133850097656,349.0240783691406,405.0229187011719,128.36849975585938,209.16978454589844
2021-07-21,100.2884292602539,168.75999450683594,209.52914428710938,351.7186584472656,408.3021545410156,126.74248504638672,211.0455780029297
2021-07-22,100.52184295654297,169.08999633789062,206.19834899902344,354.0436096191406,409.1571044921875,127.94060516357422,211.2237548828125
2021-07-23,100.4526596069336,168.55999755859375,207.16078186035156,358.1779479980469,413.3666076660156,127.08485412597656,213.33404541015625
2021-07-26,100.36621856689453,168.16000366210938,207.76463317871094,358.4600830078125,414.38134765625,126.70829772949219,213.76547241210938
2021-07-27,100.5996322631836,168.44000244140625,205.3397216796875,354.51055908203125,412.49273681640625,128.06044006347656,212.6118621826172
2021-07-28,100.6947250366211,169.2899932861328,208.35911560058594,355.8724060058594,412.3236389160156,128.06895446777344,212.94007873535156
2021-07-29,100.53044128417969,171.1699981689453,209.96319580078125,356.5047607421875,414.03369140625,127.35869598388672,213.87803649902344
2021-07-30,100.66877746582031,169.82000732421875,208.57618713378906,354.64678955078125,412.0229797363281,127.95777130126953,212.6118621826172
2021-08-02,100.88257598876953,169.61000061035156,207.53817749023438,354.6759033203125,411.1585693359375,129.0990753173828,212.3116912841797
2021-08-03,100.91722869873047,169.49000549316406,208.39688110351562,356.8257751464844,414.50347900390625,129.16757202148438,213.8311309814453
2021-08-04,100.9085693359375,169.52999877929688,205.80203247070312,357.34136962890625,412.4645690917969,129.4332733154297,212.87448120117188
2021-08-05,100.6834945678711,168.86000061035156,209.5008087158203,359.60791015625,415.0766296386719,128.7734375,214.3938446044922
2021-08-06,100.23333740234375,164.63999938964844,210.7841033935547,358.031982421875,415.7625732421875,126.62278747558594,214.656494140625
2021-08-09,100.05156707763672,161.72000122070312,209.62350463867188,358.6935119628906,415.4243469238281,126.16869354248047,214.57203674316406
2021-08-10,99.9217529296875,161.77000427246094,210.03868103027344,356.8549499511719,415.94110107421875,125.58602905273438,214.71270751953125
2021-08-11,100.01692962646484,164.0,211.06716918945312,356.2420959472656,416.974609375,125.50897216796875,215.13479614257812
2021-08-12,100.02562713623047,164.0399932861328,210.5670928955078,357.52618408203125,418.2243347167969,125.30323791503906,215.73507690429688
2021-08-13,100.38916015625,166.38999938964844,208.65164184570312,358.7811279296875,418.9853820800781,127.2825698852539,215.8569793701172
2021-08-16,100.44110107421875,167.22000122070312,206.70790100097656,358.9366455078125,419.9719543457031,127.59103393554688,215.94137573242188
2021-08-17,100.36320495605469,166.97000122070312,204.1885223388672,355.775146484375,417.218994140625,127.5395736694336,214.3376007080078
2021-08-18,100.37185668945312,167.10000610351562,202.4051971435547,352.3509826660156,412.652587890625,127.96803283691406,212.19918823242188
2021-08-19,100.54496002197266,166.61000061035156,199.980224609375,354.0533142089844,413.2914123535156,128.9105682373047,212.0397186279297
2021-08-20,100.55366516113281,166.6999969482422,203.35821533203125,357.7207946777344,416.58001708984375,128.99627685546875,213.94366455078125
2021-08-23,100.55366516113281,168.72999572753906,207.2268524169922,363.0710144042969,420.2444763183594,128.9105682373047,216.01644897460938
2021-08-24,100.4064712524414,168.64999389648438,209.2649383544922,364.1799621582031,420.9115295410156,127.9080810546875,216.78550720214844
2021-08-25,100.21604919433594,167.47999572753906,210.00096130371094,364.5982971191406,421.79473876953125,126.8455810546875,217.4044952392578
2021-08-26,100.22469329833984,167.6699981689453,207.7741241455078,362.2830505371094,419.3048400878906,127.19696807861328,215.9507598876953
2021-08-27,100.50171661376953,170.19000244140625,213.63368225097656,365.8045654296875,423.05377197265625,128.06224060058594,218.2767333984375
2021-08-30,100.61426544189453,169.35000610351562,212.7561492919922,369.9096984863281,424.9142761230469,128.39645385742188,219.1020965576172
2021-08-31,100.46707916259766,169.69000244140625,213.17132568359375,369.608154296875,424.28466796875,127.5224838256836,218.68943786621094
2021-09-01,100.49918365478516,169.6999969482422,214.60552978515625,370.2209167480469,424.51019287109375,127.73607635498047,219.07400512695312
2021-09-02,100.60318756103516,169.25,216.09642028808594,370.0458679199219,425.81622314453125,128.2937774658203,219.8148956298828
2021-09-03,100.42980194091797,171.05999755859375,215.09620666503906,371.1840515136719,425.71282958984375,127.12693786621094,219.7398223876953
2021-09-07,100.16108703613281,167.7100067138672,213.61480712890625,371.7093200683594,424.19073486328125,126.05455017089844,218.79257202148438
2021-09-08,100.32579040527344,167.2899932861328,211.28419494628906,370.41552734375,423.67401123046875,126.91243743896484,218.2767333984375
2021-09-09,100.64653015136719,168.02999877929688,211.1803741455078,369.1412048339844,421.8605651855469,128.44818115234375,217.51707458496094
2021-09-10,100.4471664428711,167.17999267578125,209.11399841308594,366.3395080566406,418.5343322753906,127.31575775146484,215.79132080078125
2021-09-13,100.57720184326172,167.74000549316406,210.3028564453125,366.0866394042969,419.6054992675781,128.0878448486328,216.27903747558594
2021-09-14,100.80258178710938,168.82000732421875,207.62315368652344,365.0458068847656,417.3410949707031,129.6406707763672,214.97535705566406
2021-09-15,100.70720672607422,167.8300018310547,209.5008087158203,367.75970458984375,420.8269348144531,129.18597412109375,216.7480010986328
2021-09-16,100.53386688232422,164.02999877929688,209.6517791748047,368.0126953125,420.15985107421875,128.593994140625,216.551025390625
2021-09-17,100.4471664428711,163.77000427246094,209.9254608154297,363.6546630859375,416.0670471191406,127.97634887695312,214.81591796875
2021-09-20,100.63786315917969,164.94000244140625,204.93392944335938,356.1404113769531,409.12945556640625,129.56344604492188,211.09246826171875
2021-09-21,100.68119812011719,166.0399932861328,205.24534606933594,356.57861328125,408.7430419921875,129.45199584960938,211.07371520996094
2021-09-22,100.71585083007812,165.4199981689453,208.43460083007812,359.90924072265625,412.7302551269531,130.22409057617188,213.20274353027344
2021-09-23,100.22174835205078,163.50999450683594,212.12399291992188,363.2301025390625,417.74493408203125,127.28133392333984,215.8007049560547
2021-09-24,100.04838562011719,163.3000030517578,211.1008758544922,363.5708923339844,418.4330139160156,126.03742218017578,216.05848693847656
2021-09-27,99.90967559814453,163.63999938964844,214.3092498779297,360.6687927246094,417.2359619140625,125.57415771484375,215.58807373046875
2021-09-28,99.49353790283203,162.0500030517578,209.43515014648438,350.4627990722656,408.8278503417969,123.61805725097656,211.0719757080078
2021-09-29,99.56289672851562,161.32000732421875,208.99032592773438,349.8881530761719,409.51593017578125,123.8325424194336,211.21307373046875
2021-09-30,99.54557037353516,164.22000122070312,207.03123474121094,348.60272216796875,404.5107116699219,123.81536102294922,208.9268035888672
2021-10-01,99.84945678710938,164.58999633789062,210.3721466064453,350.7646484375,409.3179626464844,124.85739135742188,211.80584716796875
2021-10-04,99.78002166748047,165.36000061035156,208.46034240722656,343.40228271484375,404.0393981933594,124.5395278930664,208.61630249023438
2021-10-05,99.54557800292969,164.58999633789062,209.1796417236328,348.037841796875,408.24346923828125,123.33692169189453,210.56387329101562
2021-10-06,99.58897399902344,165.02999877929688,208.0912628173828,350.2679443359375,409.94012451171875,124.03269958496094,211.4388885498047
2021-10-07,99.3111343383789,164.16000366210938,211.29959106445312,353.4817810058594,413.484375,122.73558807373047,213.47113037109375
2021-10-08,99.09407806396484,164.22999572753906,209.7096405029297,351.7190246582031,412.7302551269531,121.87660217285156,213.00071716308594
2021-10-11,98.93779754638672,163.9199981689453,208.50765991210938,349.021484375,409.7422180175781,121.56732940673828,211.4670867919922
2021-10-12,99.302490234375,164.66000366210938,209.65286254882812,347.80413818359375,408.7336120605469,123.64615631103516,211.31658935546875
2021-10-13,99.5281982421875,167.58999633789062,210.6466064453125,350.5893249511719,410.20404052734375,124.84876251220703,212.2762451171875
2021-10-14,99.7192153930664,168.0,213.76980590820312,357.04608154296875,417.10394287109375,125.31259155273438,215.804443359375
2021-10-15,99.47608184814453,165.3300018310547,213.0978546142578,359.2956237792969,420.28057861328125,124.58245086669922,217.0840301513672
2021-10-18,99.40663146972656,164.9199981689453,212.97479248046875,362.90869140625,421.52471923828125,125.16661834716797,217.8743896484375
2021-10-19,99.12014770507812,165.4499969482422,213.76980590820312,365.655029296875,424.7767333984375,123.44002532958984,219.46441650390625
2021-10-20,99.05065155029297,166.89999389648438,215.189453125,365.17779541015625,426.4450988769531,122.60677337646484,220.320556640625
2021-10-21,98.84226989746094,166.75,215.7384033203125,367.40789794921875,427.5575256347656,122.46076965332031,220.92271423339844
2021-10-22,99.03329467773438,167.77000427246094,215.22732543945312,364.32086181640625,427.1144104003906,123.80935668945312,220.4993133544922
2021-10-25,99.12882995605469,168.92999267578125,217.27159118652344,368.0506286621094,429.405029296875,123.62036895751953,221.8542022705078
2021-10-26,99.3111343383789,167.67999267578125,215.63429260253906,369.2095947265625,429.7914123535156,124.64263153076172,221.76951599121094
2021-10-27,99.64108276367188,168.1199951171875,211.6687469482422,370.0665588378906,427.8873596191406,126.91039276123047,220.2547149658203
2021-10-28,99.56294250488281,168.0800018310547,215.88980102539062,374.1762390136719,432.0159912109375,126.48086547851562,222.60687255859375
2021-10-29,99.53690338134766,166.64999389648438,215.83302307128906,376.01678466796875,432.89263916015625,126.86747741699219,222.8985595703125
2021-11-01,99.47598266601562,167.52000427246094,221.42642211914062,377.30230712890625,433.63726806640625,125.95402526855469,224.0087432861328
2021-11-02,99.67603302001953,167.16000366210938,221.89015197753906,378.8799743652344,435.3905029296875,126.51305389404297,224.70498657226562
2021-11-03,99.47598266601562,165.77000427246094,225.85568237304688,382.9020690917969,438.0487365722656,125.20574951171875,226.29502868652344
2021-11-04,99.80645751953125,167.64999389648438,225.77052307128906,387.81024169921875,440.1130065917969,126.52169036865234,227.15118408203125
2021-11-05,100.19778442382812,169.83999633789062,228.85586547851562,388.1802978515625,441.63995361328125,128.4138946533203,228.0261993408203
2021-11-08,100.01519775390625,170.4499969482422,229.5657196044922,387.65447998046875,442.0170593261719,128.173095703125,228.40255737304688
2021-11-09,100.2934341430664,171.2899932861328,228.23123168945312,384.986083984375,440.5560302734375,129.8417205810547,227.7439422607422
2021-11-10,99.61518096923828,173.14999389648438,224.63482666015625,379.3280029296875,437.0118408203125,127.46775817871094,225.50469970703125
2021-11-11,99.43254089355469,174.1199951171875,226.44248962402344,380.37969970703125,437.1531677246094,127.27857971191406,225.77757263183594
2021-11-12,99.41513061523438,174.4499969482422,226.6696319580078,384.3822937011719,440.4523010253906,126.71952819824219,227.45230102539062
2021-11-15,99.04991912841797,174.17999267578125,225.77052307128906,384.2946472167969,440.6031799316406,125.12834930419922,227.45230102539062
2021-11-16,99.01512145996094,172.9199981689453,226.18695068359375,387.0312194824219,442.34698486328125,124.81008911132812,228.4307861328125
2021-11-17,99.24992370605469,174.5,223.22463989257812,387.2356872558594,441.27239990234375,125.7991714477539,227.4899139404297
2021-11-18,99.3368911743164,173.94000244140625,222.27822875976562,391.2480163574219,442.7712097167969,126.27227020263672,227.84742736816406
2021-11-19,99.52818298339844,172.61000061035156,220.25283813476562,393.429443359375,441.97943115234375,127.60542297363281,227.19827270507812
2021-11-22,99.04991912841797,168.74000549316406,219.3158721923828,388.862060546875,440.7351379394531,126.10881805419922,226.1068878173828
2021-11-23,98.65857696533203,167.27999877929688,218.93731689453125,387.0896301269531,441.319580078125,124.28541564941406,226.18214416503906
2021-11-24,98.88465881347656,167.1199951171875,219.17388916015625,388.3362121582031,442.4977722167969,126.28091430664062,226.9442138671875
2021-11-26,99.58907318115234,166.85000610351562,210.91160583496094,380.97381591796875,432.62872314453125,129.47183227539062,222.032958984375
2021-11-29,99.64125061035156,166.6199951171875,210.77911376953125,389.24188232421875,437.93560791015625,128.43113708496094,224.1216278076172
2021-11-30,99.80645751953125,165.5,206.4823455810547,383.5252990722656,429.4144592285156,130.38356018066406,219.6431884765625
2021-12-01,99.82562255859375,166.16000366210938,201.8353271484375,377.0003967285156,424.6448059082031,131.18788146972656,216.54774475097656
2021-12-02,99.80818176269531,165.24000549316406,207.46661376953125,379.7175598144531,431.1487731933594,131.35150146484375,220.0665740966797
2021-12-03,100.20880889892578,166.6300048828125,203.20767211914062,373.1147155761719,427.3972473144531,132.91876220703125,217.51683044433594
2021-12-06,99.86045837402344,166.22000122070312,207.2867889404297,376.1045837402344,432.4590148925781,131.0931854248047,220.31117248535156
2021-12-07,99.70372009277344,166.80999755859375,212.0946502685547,387.430419921875,441.4044189453125,130.0338897705078,225.02487182617188
2021-12-08,99.44245910644531,166.89999389648438,213.54269409179688,389.1639709472656,442.5732421875,127.78633880615234,225.99395751953125
2021-12-09,99.45117950439453,165.8800048828125,208.70643615722656,383.4376220703125,439.58514404296875,128.50108337402344,223.8394012451172
2021-12-10,99.477294921875,166.5800018310547,208.12908935546875,387.6058044433594,443.7231750488281,128.1911163330078,225.36358642578125
2021-12-13,99.82562255859375,167.0,205.08755493164062,382.0060729980469,439.79254150390625,130.08558654785156,223.31248474121094
2021-12-14,99.63404083251953,165.44000244140625,203.32183837890625,378.0522155761719,436.7667541503906,129.7755584716797,221.63780212402344
2021-12-15,99.55564880371094,166.14999389648438,206.54945373535156,386.6708068847656,443.5912170410156,128.52694702148438,225.05308532714844
2021-12-16,99.69253540039062,168.16000366210938,202.37249755859375,376.7276916503906,439.679443359375,128.57691955566406,222.53158569335938
2021-12-17,99.81458282470703,167.8000030517578,204.23313903808594,374.8482360839844,434.9999694824219,130.033935546875,221.51547241210938
2021-12-20,99.6663818359375,167.08999633789062,201.3662567138672,371.2120666503906,430.3744201660156,129.0597381591797,218.40122985839844
2021-12-21,99.58792877197266,167.02000427246094,207.11903381347656,379.5199279785156,438.0174255371094,128.56832885742188,222.68212890625
2021-12-22,99.67508697509766,168.58999633789062,209.112548828125,384.1418762207031,442.39703369140625,129.16322326660156,224.8837432861328
2021-12-23,99.55306243896484,168.97000122070312,210.78330993652344,387.03802490234375,445.1496887207031,128.0424041748047,226.4361572265625
2021-12-27,99.60539245605469,169.3699951171875,212.75791931152344,393.43463134765625,451.4494323730469,128.3528289794922,229.40953063964844
2021-12-28,99.5617904663086,168.63999938964844,211.45733642578125,391.6111755371094,451.08056640625,127.84408569335938,228.93743896484375
2021-12-29,99.2654037475586,168.58999633789062,211.6851806640625,391.552734375,451.6576232910156,126.447509765625,229.06961059570312
2021-12-30,99.48333740234375,169.8000030517578,211.62820434570312,390.38262939453125,450.408935546875,127.50787353515625,228.70135498046875
2021-12-31,99.44844818115234,170.9600067138672,211.17254638671875,387.9447937011719,449.27386474609375,127.7579345703125,227.9743194580078
2022-01-03,98.76848602294922,168.3300018310547,213.89706420898438,391.679443359375,451.87518310546875,124.40428924560547,229.41897583007812
2022-01-04,98.759765625,169.57000732421875,213.5743408203125,386.5991516113281,451.72381591796875,123.8869857788086,228.98458862304688
2022-01-05,98.45463562011719,169.05999755859375,206.3406219482422,374.7224426269531,443.04974365234375,123.21456146240234,224.01800537109375
2022-01-06,98.35004425048828,166.99000549316406,207.5177459716797,374.4591369628906,442.63348388671875,123.53353881835938,223.9613494873047
2022-01-07,98.06237030029297,167.75,205.11602783203125,370.4026794433594,440.8835144042969,122.64552307128906,222.94155883789062
2022-01-10,97.97518920898438,168.25999450683594,204.40403747558594,370.646484375,440.3349304199219,122.94729614257812,222.55442810058594
2022-01-11,98.15825653076172,170.2899932861328,206.5779266357422,376.2143249511719,444.3456726074219,123.76629638671875,224.77334594726562
2022-01-12,98.15825653076172,170.74000549316406,205.0400390625,377.70623779296875,445.5469665527344,123.29210662841797,225.12274169921875
2022-01-13,98.33261108398438,170.16000366210938,203.1604461669922,368.2574768066406,439.40789794921875,124.38703918457031,221.827392578125
2022-01-14,97.78340911865234,169.6699981689453,203.4452362060547,370.5489807128906,439.5876770019531,122.50755310058594,221.91238403320312
2022-01-18,97.19062042236328,169.38999938964844,197.29371643066406,361.3244934082031,431.8027648925781,120.7833023071289,217.5972442626953
2022-01-19,97.39985656738281,172.0800018310547,194.0850830078125,357.3558654785156,427.3190612792969,121.61959075927734,215.31224060058594
2022-01-20,97.45215606689453,171.64999389648438,190.57266235351562,352.71429443359375,422.58953857421875,122.36969757080078,212.80052185058594
2022-01-21,97.83573913574219,171.08999633789062,187.00332641601562,342.9341125488281,414.2938232421875,123.8266830444336,208.58929443359375
2022-01-24,97.72239685058594,172.02999877929688,191.31312561035156,344.50390625,416.0531921386719,122.80931854248047,209.9301300048828
2022-01-25,97.62649536132812,172.5800018310547,188.759521484375,336.5178527832031,410.9735412597656,122.61105346679688,206.9935760498047
2022-01-26,97.0772705078125,169.7899932861328,186.03501892089844,335.9913635253906,409.9425048828125,121.12821960449219,206.1909637451172
2022-01-27,97.39985656738281,167.60000610351562,181.8105926513672,332.60772705078125,407.9183044433594,123.35244750976562,204.66134643554688
2022-01-28,97.46956634521484,167.10000610351562,185.3515167236328,343.0413818359375,418.0491027832031,123.39556884765625,209.7034912109375
2022-01-31,97.46086883544922,168.08999633789062,191.03782653808594,354.0111999511719,425.5785827636719,122.75760650634766,214.16024780273438
2022-02-01,97.4267807006836,168.22999572753906,193.05035400390625,356.4197692871094,428.4542236328125,122.3501205444336,215.79376220703125
2022-02-02,97.5315933227539,168.83999633789062,191.13278198242188,359.3157958984375,432.6162414550781,122.7645263671875,217.21954345703125
2022-02-03,97.13873291015625,168.60000610351562,187.5159454345703,344.7476806640625,422.4476013183594,121.80620574951172,212.0546417236328
2022-02-04,96.52762603759766,168.86000061035156,188.3228302001953,349.0967102050781,424.4340515136719,120.0105209350586,213.4615478515625
2022-02-07,96.61494445800781,170.11000061035156,189.25314331054688,346.28839111328125,423.0718994140625,120.08820343017578,212.92327880859375
2022-02-08,96.31808471679688,170.6300048828125,192.48077392578125,350.1790466308594,426.55291748046875,119.28533935546875,214.8778839111328
2022-02-09,96.37920379638672,171.2100067138672,196.13560485839844,357.599609375,432.7959899902344,119.50981140136719,218.3715362548828
2022-02-10,95.48876953125,170.55999755859375,193.12632751464844,349.5062561035156,425.0205383300781,117.61042785644531,214.67013549804688
2022-02-11,96.11731719970703,173.80999755859375,191.1707305908203,338.4193115234375,416.6396484375,119.3543701171875,210.50608825683594
2022-02-14,95.5586166381836,174.74000549316406,190.50625610351562,338.83868408203125,415.27752685546875,117.86947631835938,209.73182678222656
